uuid,title,description,keywords,snippet,url,image_url,language,published_at,source,relevance_score,type,industry,match_score,sentiment_score
004feaae-be48-4e86-b9fb-b1820817593b,"SevenBridge Financial Group LLC Sells 391 Shares of Tesla, Inc. (NASDAQ:TSLA)","Read SevenBridge Financial Group LLC Sells 391 Shares of Tesla, Inc. (NASDAQ:TSLA) at ETF Daily News","Tesla, NASDAQ:TSLA, TSLA, Auto/Tires/Truck, 88160R10, SEC Filings, 13F, Hedge Fund Holdings, Institutional Investor Holdings","SevenBridge Financial Group LLC cut its holdings in shares of Tesla, Inc. (NASDAQ:TSLA – Get Rating) by 65.5% in the 1st quarter, according to its most recent...",https://www.etfdailynews.com/2022/06/27/sevenbridge-financial-group-llc-sells-391-shares-of-tesla-inc-nasdaqtsla/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/tesla-motors-inc-logo.jpg&w=240&h=240&zc=2,en,2022-06-27T09:52:51.000000Z,etfdailynews.com,,equity,Consumer Cyclical,66.47771583333333,0.389782
1e09c31a-316d-4a28-9d38-fcd081aaa6f4,Tesla: What's The Outlook After Announced 3-For-1 Stock Split? (NASDAQ:TSLA),Tesla is planning another stock split after completing its last split as recently as 2020. Read why TSLA stock is probably trading near fair value today.,,"Scott Olson/Getty Images News

Thesis

Tesla's (NASDAQ:TSLA) business won't be impacted by a stock split, but the split might increase TSLA stock's volatility b...",https://seekingalpha.com/article/4520497-tesla-outlook-after-announced-3-for-1-stock-split,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1388249189/image_1388249189.jpg?io=getty-c-w750,en,2022-06-27T13:45:42.000000Z,seekingalpha.com,,equity,Consumer Cyclical,56.615868,0.2411
29a15543-b0c6-4833-b384-b5e4773879cd,Judge orders new trial in Tesla worker's race bias lawsuit,A federal judge in California on Monday ordered a new trial on the damages Tesla Inc owes to a Black former factory worker who accused the company of race…,,"Article content

A federal judge in California on Monday ordered a new trial on the damages Tesla Inc owes to a Black former factory worker who accused the comp...",https://financialpost.com/pmn/business-pmn/judge-orders-new-trial-in-tesla-workers-race-bias-lawsuit,https://dcs-static.gprod.postmedia.digital/10.7.1/websites/images/fp/favicon-fp.ico,en,2022-06-27T18:19:26.000000Z,financialpost.com,,equity,Consumer Cyclical,34.721121333333336,0.033150000000000006
ae408ad8-d637-4f6f-a9cf-c1bd375bc0cf,10 Best Tech Stocks to Buy According to Billionaire Ken Griffin,"In this article, we discuss the 10 best tech stocks to buy according to billionaire Ken Griffin.",,"In this article, we discuss the 10 best tech stocks to buy according to billionaire Ken Griffin. If you want to skip our detailed analysis of Ken Griffin’s hi...",https://www.insidermonkey.com/blog/10-best-tech-stocks-to-buy-according-to-billionaire-ken-griffin-2-1048999/,https://www.insidermonkey.com/blog/wp-content/uploads/2012/09/Ken-Griffin-e1351539143356.jpg,en,2022-06-27T17:50:39.000000Z,insidermonkey.com,,equity,Consumer Cyclical,23.190997333333332,0.41601
a841bdac-edef-4cbc-92a7-250f4a9ddbc5,"Tesla, Rivan and Nio stock price targets cut on supply chain troubles, Shanghai shutdowns","Mizuho analyst Vijay Rakesh became little less bullish on electric vehicle makers Tesla Inc. undefined, Rivian Automotive Inc. undefined and China-based NIO...","article_normal, TSLA, RIVN, NIO, SPX, ES00","Mizuho analyst Vijay Rakesh became little less bullish on electric vehicle makers Tesla Inc. TSLA, +4.52% , Rivian Automotive Inc. RIVN, +0.10% and China-based ...",https://www.marketwatch.com/story/tesla-rivan-and-nio-stock-price-targets-cut-on-supply-chain-troubles-shanghai-shutdowns-2022-06-27,https://s.wsj.net/public/resources/MWimages/MW-GP644_MicroS_ZG_20180906154215.jpg,en,2022-06-27T11:56:31.000000Z,marketwatch.com,,equity,Consumer Cyclical,32.23197533333333,-0.48789999999999994
3dfd8459-191e-44a3-9941-a57796dcf115,Tesla Has a New Rival on the Rise,The maker of premium and high-end electric vehicles remains the market leader in electric vehicles but sees a threatening rival.,"TECHNOLOGY, Electric Vehicles, Transport, Electric Vehicles, Cars, Technology, LIFESTYLE, Tesla, Technology, Automotive, INVESTING, CARS","The maker of premium and high-end electric vehicles remains the market leader in electric vehicles but sees a threatening rival.

Tesla (TSLA) - Get Tesla Inc. ...",https://www.thestreet.com/technology/tesla-has-a-new-rival-on-the-rise,https://www.thestreet.com/.image/t_share/MTY4NjUxMzM2MzE2MzY0NDIz/hyundai-ioniq-ev.png,en,2022-06-27T08:43:43.000000Z,thestreet.com,,equity,Consumer Cyclical,30.756421666666668,0.410075
8e9a1beb-ae24-4aa4-8652-d0b465ad7e53,Tesla (TSLA) to Upgrade Giga Shanghai to Bolster Capacity,"Tesla (TSLA) set for a massive ramp up of Gigafactory Shanghai. The upgrades to Model Y and Model 3 seek to scale up capacity to more than 21,000 EVs weekly, making the unit the largest vehicle export hub.","stock, stocks, investment, investment advice, investing, online trading, online investment, online stock trading, stock market, financial, financial planning, quote, quotes, stock quotes","This page has not been authorized, sponsored, or otherwise approved or endorsed by the companies represented herein. Each of the company logos represented herei...",https://www.zacks.com/stock/news/1944490/tesla-tsla-to-upgrade-giga-shanghai-to-bolster-capacity?cid=CS-ZC-FT-analyst_blog|company_news_-_corporate_actions-1944490,https://staticx-tuner.zacks.com/images/articles/main/3e/106.jpg,en,2022-06-27T15:49:00.000000Z,zacks.com,,equity,Consumer Cyclical,30.37949,0.0
7298056a-487b-45a5-bad7-b57b59a8f6ef,Judge orders new trial in Tesla worker's race bias lawsuit By Reuters,Judge orders new trial in Tesla worker's race bias lawsuit,,"© Reuters. FILE PHOTO: The Tesla factory is seen in Fremont, California, U.S. June 22, 2018. REUTERS/Stephen Lam//File Photo

By Daniel Wiessner

(Reuters) - A...",https://www.investing.com/news/stock-market-news/judge-orders-new-trial-in-tesla-workers-race-bias-lawsuit-2841399,https://i-invdn-com.investing.com/news/LYNXNPEC602TQ_L.jpg,en,2022-06-27T18:25:44.000000Z,investing.com,,equity,Consumer Cyclical,26.572538,-0.242343
37eb9d24-4470-406f-8fa6-a52cf2713cc1,Penny Stocks: Looking At The Big Picture For Tiny Stocks,"Penny stocks, definition, how to trade, & best strategies for beginners",,Penny stocks don’t typically come up in conversation on stock market news outlets like CNBC or Bloomberg TV. Micro-cap stocks are often viewed as higher risk ...,https://pennystocks.com/featured/2022/06/27/penny-stocks-looking-at-the-big-picture-for-tiny-stocks/,https://pennystocks.com/wp-content/uploads/2019/03/penny-stocks-definition-how-to-trade.jpg,en,2022-06-27T16:21:00.000000Z,pennystocks.com,,equity,Consumer Cyclical,26.445013,0.34
568285bc-fb0b-42cf-a0c1-2d9ce7fa3e1b,"Tesla (NASDAQ:TSLA) Given New $1,150.00 Price Target at Mizuho","Read Tesla (NASDAQ:TSLA) Given New $1,150.00 Price Target at Mizuho at ETF Daily News","Tesla, NASDAQ:TSLA, TSLA, Auto/Tires/Truck, 88160R10, Lower Price Target, Mizuho","Tesla (NASDAQ:TSLA – Get Rating) had its target price cut by Mizuho from $1,300.00 to $1,150.00 in a report released on Monday, The Fly reports. They currentl...",https://www.etfdailynews.com/2022/06/28/tesla-nasdaqtsla-given-new-1150-00-price-target-at-mizuho/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/images/flyonthewall.png&w=240&h=240&zc=2,en,2022-06-28T07:02:55.000000Z,etfdailynews.com,,equity,Consumer Cyclical,38.531410666666666,0.35914099999999993
